origin_iso3,dest_iso3,commodity,value_usd,period_year,period_quarter
JPN,BEL,pharma,150972175,2025,2
JPN,BEL,food,175512578,2025,1
JPN,BEL,industrial_metals,458798116,2025,4
JPN,BEL,vehicles,1339780949,2025,2
JPN,BEL,agriculture,274928180,2025,4
JPN,BEL,chemicals,307730834,2025,4
JPN,BEL,textiles,157576072,2025,3
JPN,BEL,other,2138218761,2025,4
JPN,ESP,energy,172376564,2025,4
JPN,ESP,semis,555233622,2025,3
JPN,ESP,pharma,153661909,2025,2
JPN,ESP,food,172821414,2025,3
JPN,ESP,industrial_metals,457366145,2025,2
JPN,ESP,vehicles,1037340825,2025,3
JPN,ESP,agriculture,150299155,2025,1
JPN,ESP,chemicals,266742506,2025,2
JPN,ESP,textiles,186874288,2025,3
JPN,ESP,other,1865364778,2025,3
JPN,RUS,energy,135889494,2025,1
JPN,RUS,semis,810714377,2025,2
JPN,RUS,pharma,170964952,2025,1
JPN,RUS,food,210919309,2025,3
JPN,RUS,industrial_metals,507435451,2025,1
JPN,RUS,vehicles,705923995,2025,3
JPN,RUS,agriculture,189515124,2025,3
JPN,RUS,chemicals,429908848,2025,4
JPN,RUS,textiles,209092452,2025,4
JPN,RUS,other,1745096506,2025,1
JPN,ARE,energy,129875027,2025,3
JPN,ARE,semis,352652604,2025,1
JPN,ARE,pharma,151904044,2025,1
JPN,ARE,food,179682125,2025,1
JPN,ARE,industrial_metals,281853254,2025,4
JPN,ARE,vehicles,751231201,2025,3
JPN,ARE,agriculture,162141917,2025,4
JPN,ARE,chemicals,204008228,2025,2
JPN,ARE,textiles,169120251,2025,2
JPN,ARE,other,1600558349,2025,1
JPN,SAU,energy,184429738,2025,4
JPN,SAU,semis,474162475,2025,4
JPN,SAU,pharma,112605196,2025,3
JPN,SAU,food,152486644,2025,3
JPN,SAU,industrial_metals,310232541,2025,3
JPN,SAU,vehicles,826266465,2025,2
JPN,SAU,agriculture,139638567,2025,4
JPN,SAU,chemicals,299824251,2025,4
JPN,SAU,textiles,134116677,2025,4
JPN,SAU,other,1093733800,2025,4
JPN,BRA,energy,143398785,2025,4
JPN,BRA,semis,415923594,2025,3
JPN,BRA,pharma,132007250,2025,2
JPN,BRA,food,123246597,2025,3
JPN,BRA,industrial_metals,290015816,2025,4
JPN,BRA,vehicles,469166572,2025,4
JPN,BRA,agriculture,123911067,2025,2
JPN,BRA,chemicals,186627886,2025,2
JPN,BRA,textiles,142162773,2025,4
JPN,BRA,other,1398345917,2025,4
JPN,CHL,energy,76457528,2025,2
JPN,CHL,semis,376581043,2025,3
JPN,CHL,pharma,103429635,2025,1
JPN,CHL,food,92196766,2025,1
JPN,CHL,industrial_metals,226997558,2025,3
JPN,CHL,vehicles,606346995,2025,4
JPN,CHL,agriculture,99970783,2025,1
JPN,CHL,chemicals,153225880,2025,4
JPN,CHL,textiles,105296567,2025,3
JPN,CHL,other,1142197944,2025,4
JPN,ZAF,energy,82462215,2025,1
JPN,ZAF,semis,316467703,2025,2
JPN,ZAF,pharma,82656725,2025,2
JPN,ZAF,food,118408419,2025,3
JPN,ZAF,industrial_metals,201255317,2025,4
JPN,ZAF,vehicles,413575101,2025,2
JPN,ZAF,agriculture,115143169,2025,2
JPN,ZAF,chemicals,153257907,2025,2
JPN,ZAF,textiles,111751537,2025,2
JPN,ZAF,other,861699057,2025,4
JPN,TUR,energy,92366463,2025,3
JPN,TUR,semis,214221610,2025,3
JPN,TUR,pharma,86259573,2025,3
JPN,TUR,food,81740831,2025,1
JPN,TUR,industrial_metals,183709118,2025,3
JPN,TUR,vehicles,402900939,2025,4
JPN,TUR,agriculture,90256576,2025,2
JPN,TUR,chemicals,125325268,2025,4
JPN,TUR,textiles,85973094,2025,4
JPN,TUR,other,910606913,2025,2
JPN,POL,energy,73892282,2025,2
JPN,POL,semis,293137133,2025,2
JPN,POL,pharma,86877377,2025,3
JPN,POL,food,96417796,2025,1
JPN,POL,industrial_metals,210368503,2025,3
JPN,POL,vehicles,282402298,2025,2
JPN,POL,agriculture,71501097,2025,2
JPN,POL,chemicals,128322819,2025,2
JPN,POL,textiles,69155956,2025,3
JPN,POL,other,669190953,2025,4
JPN,AUT,energy,71593632,2025,3
JPN,AUT,semis,251591018,2025,1
JPN,AUT,pharma,82716173,2025,3
JPN,AUT,food,54413543,2025,4
JPN,AUT,industrial_metals,222566937,2025,4
JPN,AUT,vehicles,391716389,2025,4
JPN,AUT,agriculture,76063033,2025,4
JPN,AUT,chemicals,124258892,2025,4
JPN,AUT,textiles,100510458,2025,4
JPN,AUT,other,543239135,2025,3
JPN,CHE,energy,122851332,2025,2
JPN,CHE,semis,249065138,2025,4
JPN,CHE,pharma,95806030,2025,3
JPN,CHE,food,79957623,2025,3
JPN,CHE,industrial_metals,233099453,2025,1
JPN,CHE,vehicles,602190733,2025,2
JPN,CHE,agriculture,77538668,2025,4
JPN,CHE,chemicals,222580651,2025,2
JPN,CHE,textiles,72179501,2025,3
JPN,CHE,other,812958370,2025,3
JPN,NOR,energy,92214942,2025,3
JPN,NOR,semis,303783963,2025,2
JPN,NOR,pharma,98674689,2025,3
JPN,NOR,food,62958169,2025,3
JPN,NOR,industrial_metals,124781092,2025,2
JPN,NOR,vehicles,386802767,2025,2
JPN,NOR,agriculture,100936980,2025,4
JPN,NOR,chemicals,130888530,2025,3
JPN,NOR,textiles,80538518,2025,2
JPN,NOR,other,929305051,2025,1
JPN,SWE,energy,77273873,2025,2
JPN,SWE,semis,241835090,2025,3
JPN,SWE,pharma,57346396,2025,1
JPN,SWE,food,82776332,2025,1
JPN,SWE,industrial_metals,174119415,2025,1
JPN,SWE,vehicles,285358673,2025,1
JPN,SWE,agriculture,89279283,2025,2
JPN,SWE,chemicals,162279780,2025,1
JPN,SWE,textiles,94607181,2025,3
JPN,SWE,other,959827174,2025,1
JPN,DNK,energy,76330691,2025,3
JPN,DNK,semis,260944458,2025,3
JPN,DNK,pharma,84066174,2025,3
JPN,DNK,food,64994339,2025,4
JPN,DNK,industrial_metals,228259309,2025,4
JPN,DNK,vehicles,374549268,2025,3
JPN,DNK,agriculture,101043907,2025,4
JPN,DNK,chemicals,176752274,2025,3
JPN,DNK,textiles,97650347,2025,2
JPN,DNK,other,786366278,2025,3
JPN,FIN,energy,55938221,2025,3
JPN,FIN,semis,187189587,2025,3
JPN,FIN,pharma,92051601,2025,4
JPN,FIN,food,75693017,2025,2
JPN,FIN,industrial_metals,180923305,2025,1
JPN,FIN,vehicles,358468591,2025,2
JPN,FIN,agriculture,63716014,2025,2
JPN,FIN,chemicals,123924902,2025,2
JPN,FIN,textiles,87760353,2025,1
JPN,FIN,other,808974237,2025,2
JPN,IRL,energy,90330097,2025,4
JPN,IRL,semis,278169353,2025,3
JPN,IRL,pharma,82486258,2025,3
JPN,IRL,food,102351343,2025,2
JPN,IRL,industrial_metals,275627164,2025,2
JPN,IRL,vehicles,445374841,2025,1
JPN,IRL,agriculture,76028812,2025,3
JPN,IRL,chemicals,153221098,2025,1
JPN,IRL,textiles,107800528,2025,1
JPN,IRL,other,1012086003,2025,1
JPN,NZL,energy,64239827,2025,4
JPN,NZL,semis,306877934,2025,1
JPN,NZL,pharma,56222889,2025,3
JPN,NZL,food,67557521,2025,4
JPN,NZL,industrial_metals,113840662,2025,4
JPN,NZL,vehicles,364223630,2025,2
JPN,NZL,agriculture,88854011,2025,3
JPN,NZL,chemicals,160130790,2025,3
JPN,NZL,textiles,71091923,2025,1
JPN,NZL,other,604482058,2025,3
JPN,PAK,energy,101033726,2025,2
JPN,PAK,semis,230256067,2025,4
JPN,PAK,pharma,79550989,2025,1
JPN,PAK,food,89481914,2025,3
JPN,PAK,industrial_metals,220342168,2025,4
JPN,PAK,vehicles,502929207,2025,2
JPN,PAK,agriculture,79355589,2025,4
JPN,PAK,chemicals,146120613,2025,4
JPN,PAK,textiles,103551546,2025,1
JPN,PAK,other,715998704,2025,2
JPN,BGD,energy,59981232,2025,1
JPN,BGD,semis,210247472,2025,4
JPN,BGD,pharma,60601344,2025,3
JPN,BGD,food,72452134,2025,4
JPN,BGD,industrial_metals,131191274,2025,3
JPN,BGD,vehicles,413560435,2025,2
JPN,BGD,agriculture,60479498,2025,1
JPN,BGD,chemicals,172247537,2025,2
JPN,BGD,textiles,90211596,2025,1
JPN,BGD,other,644491265,2025,2
GBR,USA,energy,2831931655,2025,3
GBR,USA,semis,2875428113,2025,3
GBR,USA,pharma,2693713288,2025,2
GBR,USA,food,1927366821,2025,1
GBR,USA,industrial_metals,2891049826,2025,3
GBR,USA,vehicles,1888948881,2025,1
GBR,USA,agriculture,2938187261,2025,1
GBR,USA,chemicals,2239397972,2025,1
GBR,USA,textiles,2561668454,2025,1
GBR,USA,other,23222253681,2025,2
GBR,DEU,energy,1483923317,2025,1
GBR,DEU,semis,2027527325,2025,3
GBR,DEU,pharma,3023544317,2025,2
GBR,DEU,food,1367877681,2025,3
GBR,DEU,industrial_metals,1969638648,2025,4
GBR,DEU,vehicles,1560279699,2025,3
GBR,DEU,agriculture,1449386678,2025,3
GBR,DEU,chemicals,2111698159,2025,4
GBR,DEU,textiles,1538381804,2025,3
GBR,DEU,other,23087216571,2025,3
GBR,NLD,energy,1462663183,2025,2
GBR,NLD,semis,1146759729,2025,1
GBR,NLD,pharma,2418737374,2025,3
GBR,NLD,food,1223957235,2025,2
GBR,NLD,industrial_metals,1576014754,2025,2
GBR,NLD,vehicles,1631517749,2025,4
GBR,NLD,agriculture,1241841726,2025,4
GBR,NLD,chemicals,1246953557,2025,2
GBR,NLD,textiles,1766972048,2025,1
GBR,NLD,other,11841707209,2025,3
GBR,FRA,energy,1343841125,2025,3
GBR,FRA,semis,968026421,2025,1
GBR,FRA,pharma,1400130727,2025,2
GBR,FRA,food,1263695248,2025,1
GBR,FRA,industrial_metals,1446384120,2025,1
GBR,FRA,vehicles,1135786678,2025,3
GBR,FRA,agriculture,1381447492,2025,3
GBR,FRA,chemicals,853986327,2025,4
GBR,FRA,textiles,1197885067,2025,2
GBR,FRA,other,10989825201,2025,4
GBR,IRL,energy,819109849,2025,1
GBR,IRL,semis,1099805257,2025,2
GBR,IRL,pharma,2029025227,2025,1
GBR,IRL,food,794691949,2025,1
GBR,IRL,industrial_metals,1312907322,2025,3
GBR,IRL,vehicles,1220852596,2025,3
GBR,IRL,agriculture,950290578,2025,2
GBR,IRL,chemicals,1180400158,2025,1
GBR,IRL,textiles,1160060850,2025,2
GBR,IRL,other,11590980359,2025,1
GBR,CHN,energy,1171271779,2025,1
GBR,CHN,semis,1173825037,2025,3
GBR,CHN,pharma,1108079988,2025,3
GBR,CHN,food,639730725,2025,2
GBR,CHN,industrial_metals,1114333284,2025,1
GBR,CHN,vehicles,1282956335,2025,1
GBR,CHN,agriculture,753258714,2025,1
GBR,CHN,chemicals,1025428095,2025,3
GBR,CHN,textiles,907601308,2025,2
GBR,CHN,other,7873463781,2025,4
GBR,BEL,energy,1411206656,2025,4
GBR,BEL,semis,956437718,2025,3
GBR,BEL,pharma,2015623869,2025,3
GBR,BEL,food,972047673,2025,1
GBR,BEL,industrial_metals,1336738652,2025,3
GBR,BEL,vehicles,1529099422,2025,2
GBR,BEL,agriculture,810481783,2025,3
GBR,BEL,chemicals,1027430517,2025,2
GBR,BEL,textiles,933718338,2025,3
GBR,BEL,other,11688332779,2025,2
GBR,ESP,energy,773281852,2025,1
GBR,ESP,semis,1052196230,2025,2
GBR,ESP,pharma,1156781257,2025,4
GBR,ESP,food,718189956,2025,2
GBR,ESP,industrial_metals,946066829,2025,1
GBR,ESP,vehicles,695078708,2025,1
GBR,ESP,agriculture,901894935,2025,3
GBR,ESP,chemicals,861209424,2025,3
GBR,ESP,textiles,746222478,2025,3
GBR,ESP,other,9508203806,2025,3
GBR,JPN,energy,603646203,2025,4
GBR,JPN,semis,788809592,2025,4
GBR,JPN,pharma,1291462278,2025,2
GBR,JPN,food,967191130,2025,1
GBR,JPN,industrial_metals,746991830,2025,2
GBR,JPN,vehicles,825468174,2025,3
GBR,JPN,agriculture,645264609,2025,3
GBR,JPN,chemicals,735973279,2025,2
GBR,JPN,textiles,618609442,2025,1
GBR,JPN,other,9454482587,2025,3
GBR,ITA,energy,634427651,2025,2
GBR,ITA,semis,801228154,2025,3
GBR,ITA,pharma,1262018523,2025,4
GBR,ITA,food,1006667743,2025,2
GBR,ITA,industrial_metals,972000318,2025,4
GBR,ITA,vehicles,946764020,2025,2
GBR,ITA,agriculture,981746334,2025,3
GBR,ITA,chemicals,931662551,2025,2
GBR,ITA,textiles,699119832,2025,2
GBR,ITA,other,10935315026,2025,4
GBR,SGP,energy,538367223,2025,2
GBR,SGP,semis,742478898,2025,1
GBR,SGP,pharma,1152782218,2025,2
GBR,SGP,food,604515633,2025,1
GBR,SGP,industrial_metals,517476637,2025,4
GBR,SGP,vehicles,831469392,2025,4
GBR,SGP,agriculture,579722874,2025,4
GBR,SGP,chemicals,786705994,2025,2
GBR,SGP,textiles,790525613,2025,3
GBR,SGP,other,9069533786,2025,2
GBR,HKG,energy,452290855,2025,2
GBR,HKG,semis,429439677,2025,1
GBR,HKG,pharma,742475779,2025,4
GBR,HKG,food,473962212,2025,2
GBR,HKG,industrial_metals,375553394,2025,1
GBR,HKG,vehicles,466326263,2025,3
GBR,HKG,agriculture,351309398,2025,2
GBR,HKG,chemicals,459050916,2025,2
GBR,HKG,textiles,550133484,2025,4
GBR,HKG,other,4746947881,2025,1
GBR,CAN,energy,409668295,2025,2
GBR,CAN,semis,454510390,2025,4
GBR,CAN,pharma,1217710155,2025,2
GBR,CAN,food,685352284,2025,2
GBR,CAN,industrial_metals,509460489,2025,1
GBR,CAN,vehicles,494122314,2025,4
GBR,CAN,agriculture,666590005,2025,2
GBR,CAN,chemicals,432853208,2025,1
GBR,CAN,textiles,544079364,2025,3
GBR,CAN,other,6250161282,2025,3
GBR,CHE,energy,414482021,2025,4
GBR,CHE,semis,326778591,2025,4
GBR,CHE,pharma,885471847,2025,2
GBR,CHE,food,510909782,2025,1
GBR,CHE,industrial_metals,493688881,2025,2
GBR,CHE,vehicles,472151843,2025,3
GBR,CHE,agriculture,325732953,2025,1
GBR,CHE,chemicals,512819504,2025,3
GBR,CHE,textiles,390379266,2025,4
GBR,CHE,other,4669657291,2025,4
GBR,IND,energy,447227794,2025,2
GBR,IND,semis,541567886,2025,3
GBR,IND,pharma,718510970,2025,4
GBR,IND,food,465779186,2025,1
GBR,IND,industrial_metals,494689632,2025,3
GBR,IND,vehicles,373358441,2025,4
GBR,IND,agriculture,521549405,2025,4
GBR,IND,chemicals,452921418,2025,3
GBR,IND,textiles,408364971,2025,1
GBR,IND,other,3306502304,2025,4
GBR,AUS,energy,489129766,2025,4
GBR,AUS,semis,439277739,2025,3
GBR,AUS,pharma,616149881,2025,3
GBR,AUS,food,335702595,2025,2
GBR,AUS,industrial_metals,351386958,2025,1
GBR,AUS,vehicles,430529312,2025,3
GBR,AUS,agriculture,485827428,2025,3
GBR,AUS,chemicals,490307430,2025,3
GBR,AUS,textiles,382561827,2025,2
GBR,AUS,other,4000488305,2025,1
GBR,ARE,energy,297994762,2025,4
GBR,ARE,semis,327283418,2025,3
GBR,ARE,pharma,628564403,2025,3
GBR,ARE,food,224526270,2025,1
GBR,ARE,industrial_metals,361096532,2025,3
GBR,ARE,vehicles,421582324,2025,4
GBR,ARE,agriculture,307057157,2025,4
GBR,ARE,chemicals,369095003,2025,3
GBR,ARE,textiles,225879949,2025,3
GBR,ARE,other,2778109859,2025,1
GBR,KOR,energy,361065392,2025,2
GBR,KOR,semis,269677003,2025,3
GBR,KOR,pharma,709809728,2025,4
GBR,KOR,food,283927716,2025,4
GBR,KOR,industrial_metals,312060297,2025,2
GBR,KOR,vehicles,339503212,2025,3
GBR,KOR,agriculture,332588502,2025,1
GBR,KOR,chemicals,322146191,2025,3
GBR,KOR,textiles,320216950,2025,1
GBR,KOR,other,3465041484,2025,4
GBR,POL,energy,166333641,2025,4
GBR,POL,semis,202633556,2025,1
GBR,POL,pharma,452344835,2025,3
GBR,POL,food,202234181,2025,3
GBR,POL,industrial_metals,240493903,2025,1
GBR,POL,vehicles,273827411,2025,3
GBR,POL,agriculture,244887089,2025,2
GBR,POL,chemicals,204521239,2025,4
GBR,POL,textiles,283017590,2025,2
GBR,POL,other,2156470102,2025,4
GBR,TUR,energy,287750231,2025,3
GBR,TUR,semis,289355160,2025,2
GBR,TUR,pharma,353798123,2025,4
GBR,TUR,food,256293400,2025,1
GBR,TUR,industrial_metals,375635494,2025,2
GBR,TUR,vehicles,341383067,2025,3
GBR,TUR,agriculture,223726212,2025,3
GBR,TUR,chemicals,335297533,2025,2
GBR,TUR,textiles,278419392,2025,4
GBR,TUR,other,3336480257,2025,3
GBR,NOR,energy,176874603,2025,1
GBR,NOR,semis,178498488,2025,4
GBR,NOR,pharma,276379044,2025,2
GBR,NOR,food,280610844,2025,4
GBR,NOR,industrial_metals,235516068,2025,2
GBR,NOR,vehicles,191072107,2025,4
GBR,NOR,agriculture,296804792,2025,1
GBR,NOR,chemicals,257060933,2025,2
GBR,NOR,textiles,232402664,2025,4
GBR,NOR,other,2190630356,2025,2
GBR,SWE,energy,277864705,2025,2
GBR,SWE,semis,235061717,2025,1
GBR,SWE,pharma,477984709,2025,1
GBR,SWE,food,190778332,2025,3
GBR,SWE,industrial_metals,211673955,2025,1
GBR,SWE,vehicles,317417569,2025,1
GBR,SWE,agriculture,314270606,2025,4
GBR,SWE,chemicals,180108404,2025,1
GBR,SWE,textiles,250292418,2025,2
GBR,SWE,other,2285580452,2025,3
GBR,DNK,energy,176416865,2025,2
GBR,DNK,semis,147461305,2025,1
GBR,DNK,pharma,253314720,2025,3
GBR,DNK,food,193377501,2025,1
GBR,DNK,industrial_metals,142680728,2025,3
GBR,DNK,vehicles,194642461,2025,3
GBR,DNK,agriculture,154415089,2025,1
GBR,DNK,chemicals,127915294,2025,2
GBR,DNK,textiles,139452145,2025,2
GBR,DNK,other,1258075889,2025,3
GBR,AUT,energy,146841599,2025,3
GBR,AUT,semis,149038895,2025,3
GBR,AUT,pharma,294412259,2025,1
GBR,AUT,food,212338709,2025,3
GBR,AUT,industrial_metals,222954914,2025,2
GBR,AUT,vehicles,175875953,2025,3
GBR,AUT,agriculture,222269842,2025,4
GBR,AUT,chemicals,122915051,2025,2
GBR,AUT,textiles,186830888,2025,3
GBR,AUT,other,1988368667,2025,4
GBR,ZAF,energy,137509298,2025,1
GBR,ZAF,semis,210028778,2025,2
GBR,ZAF,pharma,202107307,2025,4
GBR,ZAF,food,145477701,2025,2
GBR,ZAF,industrial_metals,180573823,2025,1
GBR,ZAF,vehicles,174338022,2025,4
GBR,ZAF,agriculture,206233026,2025,3
GBR,ZAF,chemicals,124570045,2025,1
GBR,ZAF,textiles,139070851,2025,4
GBR,ZAF,other,1792703525,2025,2
GBR,MEX,energy,127999635,2025,3
GBR,MEX,semis,125209552,2025,2
GBR,MEX,pharma,192871705,2025,3
GBR,MEX,food,183887426,2025,4
GBR,MEX,industrial_metals,123203231,2025,1
GBR,MEX,vehicles,122069607,2025,2
GBR,MEX,agriculture,177412257,2025,2
GBR,MEX,chemicals,165626104,2025,4
GBR,MEX,textiles,151402366,2025,3
GBR,MEX,other,1329395874,2025,2
GBR,BRA,energy,165206291,2025,2
GBR,BRA,semis,158089579,2025,3
GBR,BRA,pharma,261248016,2025,2
GBR,BRA,food,166268185,2025,4
GBR,BRA,industrial_metals,167481467,2025,4
GBR,BRA,vehicles,160466915,2025,3
GBR,BRA,agriculture,129813884,2025,2
GBR,BRA,chemicals,94966080,2025,4
GBR,BRA,textiles,143266714,2025,3
GBR,BRA,other,1544645862,2025,1
GBR,SAU,energy,73893818,2025,2
GBR,SAU,semis,115091623,2025,2
GBR,SAU,pharma,133187803,2025,4
GBR,SAU,food,98709574,2025,4
GBR,SAU,industrial_metals,120523891,2025,3
GBR,SAU,vehicles,124278889,2025,2
GBR,SAU,agriculture,101413626,2025,4
GBR,SAU,chemicals,100748681,2025,3
GBR,SAU,textiles,104699851,2025,3
GBR,SAU,other,994113395,2025,4
GBR,ISR,energy,85556872,2025,1
GBR,ISR,semis,99332346,2025,1
GBR,ISR,pharma,125383687,2025,3
GBR,ISR,food,91342368,2025,1
GBR,ISR,industrial_metals,92869015,2025,2
GBR,ISR,vehicles,77979505,2025,4
GBR,ISR,agriculture,104352746,2025,3
GBR,ISR,chemicals,71704634,2025,2
GBR,ISR,textiles,89115523,2025,3
GBR,ISR,other,717905138,2025,4
GBR,NLD,energy,84249289,2025,3
GBR,NLD,semis,128902783,2025,3
GBR,NLD,pharma,221538162,2025,1
GBR,NLD,chemicals,102501097,2025,3
GBR,NLD,textiles,113810957,2025,2
GBR,NLD,other,888746200,2025,4
GBR,BEL,semis,64730855,2025,4
GBR,BEL,pharma,170403307,2025,2
GBR,BEL,food,83444942,2025,2
GBR,BEL,agriculture,64620330,2025,1
GBR,BEL,chemicals,65427226,2025,4
GBR,BEL,textiles,89710480,2025,2
GBR,BEL,other,1095432564,2025,3
GBR,PRT,energy,107204469,2025,2
GBR,PRT,semis,99098155,2025,3
GBR,PRT,pharma,204542673,2025,3
GBR,PRT,food,116242109,2025,1
GBR,PRT,industrial_metals,98212962,2025,3
GBR,PRT,vehicles,125663270,2025,4
GBR,PRT,agriculture,124176484,2025,3
GBR,PRT,chemicals,115218145,2025,4
GBR,PRT,textiles,128673792,2025,3
GBR,PRT,other,1218428250,2025,3
GBR,GRC,energy,95332155,2025,3
GBR,GRC,semis,79490426,2025,1
GBR,GRC,pharma,147311696,2025,4
GBR,GRC,food,93777790,2025,4
GBR,GRC,industrial_metals,73199249,2025,1
GBR,GRC,vehicles,93819242,2025,1
GBR,GRC,agriculture,123049541,2025,3
GBR,GRC,chemicals,99430870,2025,4
GBR,GRC,textiles,121377008,2025,3
GBR,GRC,other,885154140,2025,2
GBR,HUN,energy,74464065,2025,2
GBR,HUN,semis,107779551,2025,1
GBR,HUN,pharma,133403934,2025,4
GBR,HUN,food,112116070,2025,1
GBR,HUN,industrial_metals,111207993,2025,2
GBR,HUN,vehicles,109112602,2025,4
GBR,HUN,agriculture,115399263,2025,1
GBR,HUN,chemicals,117236723,2025,3
GBR,HUN,textiles,102660715,2025,3
GBR,HUN,other,877529293,2025,3
GBR,CZE,energy,72393533,2025,1
GBR,CZE,semis,67323281,2025,2
GBR,CZE,pharma,177617757,2025,1
GBR,CZE,food,103913349,2025,1
GBR,CZE,industrial_metals,87667997,2025,2
GBR,CZE,vehicles,109355322,2025,4
GBR,CZE,agriculture,102969362,2025,2
GBR,CZE,chemicals,94453616,2025,2
GBR,CZE,textiles,108678742,2025,3
GBR,CZE,other,1029822970,2025,2
GBR,ROU,energy,74829682,2025,4
GBR,ROU,semis,67100129,2025,1
GBR,ROU,pharma,98887950,2025,3
GBR,ROU,food,87328884,2025,4
GBR,ROU,industrial_metals,88245191,2025,1
GBR,ROU,vehicles,67716090,2025,3
GBR,ROU,agriculture,82062547,2025,3
GBR,ROU,chemicals,78511252,2025,1
GBR,ROU,textiles,67129105,2025,3
GBR,ROU,other,724599220,2025,2
GBR,FIN,energy,95714015,2025,4
GBR,FIN,semis,75281118,2025,2
GBR,FIN,pharma,169210067,2025,1
GBR,FIN,food,75098121,2025,1
GBR,FIN,industrial_metals,114491419,2025,2
GBR,FIN,vehicles,91862655,2025,4
GBR,FIN,agriculture,89330131,2025,1
GBR,FIN,chemicals,121578117,2025,4
GBR,FIN,textiles,127498376,2025,2
GBR,FIN,other,817143292,2025,1
GBR,LUX,energy,126307953,2025,3
GBR,LUX,semis,114242036,2025,2
GBR,LUX,pharma,163513700,2025,3
GBR,LUX,food,129037135,2025,1
GBR,LUX,industrial_metals,86185572,2025,2
GBR,LUX,vehicles,145625908,2025,3
GBR,LUX,agriculture,136851423,2025,4
GBR,LUX,chemicals,115777690,2025,2
GBR,LUX,textiles,95925514,2025,4
GBR,LUX,other,894051541,2025,4
GBR,NZL,energy,85132774,2025,4
GBR,NZL,semis,93384514,2025,1
GBR,NZL,pharma,146088016,2025,3
GBR,NZL,food,73149286,2025,3
GBR,NZL,industrial_metals,94451301,2025,3
GBR,NZL,vehicles,77323008,2025,4
GBR,NZL,agriculture,63614825,2025,1
GBR,NZL,chemicals,62840141,2025,3
GBR,NZL,textiles,63672445,2025,3
GBR,NZL,other,710724692,2025,1
GBR,MYS,energy,98199303,2025,2
GBR,MYS,semis,117194663,2025,2
GBR,MYS,pharma,154571818,2025,3
GBR,MYS,food,131112642,2025,4
GBR,MYS,industrial_metals,145385871,2025,4
GBR,MYS,vehicles,152888626,2025,2
GBR,MYS,agriculture,131486704,2025,1
GBR,MYS,chemicals,117675148,2025,2
GBR,MYS,textiles,84337325,2025,4
GBR,MYS,other,1467376380,2025,4
FRA,DEU,energy,2111739333,2025,4
FRA,DEU,semis,2514550299,2025,4
FRA,DEU,pharma,2887868909,2025,2
FRA,DEU,food,2137472590,2025,2
FRA,DEU,industrial_metals,2565773375,2025,1
FRA,DEU,vehicles,1859995969,2025,3
FRA,DEU,agriculture,1724136363,2025,2
FRA,DEU,chemicals,2810360434,2025,3
FRA,DEU,textiles,1767119806,2025,4
FRA,DEU,other,19692723999,2025,1
FRA,USA,energy,1849768599,2025,1
FRA,USA,semis,1553851604,2025,4
FRA,USA,pharma,2899806907,2025,2
FRA,USA,food,2301958673,2025,2
FRA,USA,industrial_metals,1751737342,2025,3
FRA,USA,vehicles,1775122095,2025,3
FRA,USA,agriculture,1822574677,2025,1
FRA,USA,chemicals,2441285381,2025,4
FRA,USA,textiles,1735312520,2025,3
FRA,USA,other,12813309757,2025,4
FRA,ITA,energy,1797010591,2025,1
FRA,ITA,semis,1829366176,2025,2
FRA,ITA,pharma,3741880685,2025,4
FRA,ITA,food,1733680747,2025,2
FRA,ITA,industrial_metals,1598086265,2025,1
FRA,ITA,vehicles,2281871058,2025,2
FRA,ITA,agriculture,2137227479,2025,1
FRA,ITA,chemicals,2094111832,2025,4
FRA,ITA,textiles,2235325592,2025,3
FRA,ITA,other,21418222583,2025,1
FRA,ESP,energy,1682832105,2025,1
FRA,ESP,semis,1175457285,2025,1
FRA,ESP,pharma,2760777045,2025,4
FRA,ESP,food,1135519422,2025,1
FRA,ESP,industrial_metals,1999756043,2025,2
